# MNC actor list for TABARI coding
# 
# This work was funded by US National Science Foundation grant SES-0719634
#
# This work is licensed under a Creative Commons
# Attribution-NonCommercial 3.0 Unported License.
#
# This dictionary is provided by the Computational Event Data System Project:
# http://eventdata.parusanalytics.com
#
# Last update [documentation only]: 2 October 2013

AFRICAN_COMMUNITY_PUBLISHING_AND_DEVELOPMENT_TRUST_	[MNCAFRMED]; NGO_Actors
AFRICA_CONFIDENTIAL_	[MNCAFRMED]; NGO_Actors
AFRICA_RESEARCH_BULLETIN_	[MNCAFRMED]; NGO_Actors
AIRASIA_	[MNCSEA] ;MleH 06 Jul 2009; NGO_Actors
ARCELOR_MITTAL_	[MNCLUX] ;MleH 06 Jul 2009 06 Jul 2009; NGO_Actors
ARTHUR_ANDERSEN_	[MNCUSA]; NGO_Actors
ASSOCIATES_FOR_INTERNATIONAL_RESOURCES_AND_DEVELOPMENT_	[MNCUSADEV]; NGO_Actors
BHP_BILLITON_	[MNCAUS] ;MleH 06 Jul 2009; NGO_Actors
BRAHMOS_AEROSPACE_	[MNCMIL] ;MleH 06 Jul 2009; NGO_Actors
BRITISH_GAS_INDIA_	[MNCGBR] ;MleH 06 Jul 2009; NGO_Actors
CHEVRON_	[MNC]; NGO_Actors
CHIEF_EXECUTIVE_OFFICER_OF_THE_MILLENIUM_CHALLENGE_CORPORATION_	[MNCUSA]; NGO_Actors
CHIEF_EXECUTIVE_OF_MCC_	[MNCUSA]; NGO_Actors
DAEWOO_	[MNCKOR] ;MleH 06 Jul 2009; NGO_Actors
E._SLACK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
E_SLACK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
FOREIGN_OWNED VESSEL_	[MNC] ;MleH 24 Jul 2009; NGO_Actors
GAS_AUTHORITY_OF_INDIA_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
GRANGER_TELECOM_ [MNCGBRMED]; NGO_Actors
GRINDLAYS_	[MNCGBR]; British bank; NGO_Actors
HITACHI_	[MNCJPN]; NGO_Actors
HONDA_	[MNCJPN] ;MleH 10 Aug 2009; NGO_Actors
HUTCHISON_ESSAR_	[MNCINDMED]; NGO_Actors
HYUNDAI_	[MNCKOR] ;MleH 29 Jul 2009; NGO_Actors
INFOSYS_	[MNCINDMED]; NGO_Actors
JEUNE_AFRIQUE_	[MNCAFRMED]; but published in Paris; NGO_Actors
LENOVO_	[MNCHKG] ;MleH 06 Jul 2009; NGO_Actors
LOCKHEED_MARTIN_	[MNCUSA] ;MleH 10 Jul 2009; NGO_Actors
MNCS_	[MNC] ;MleH 10 Aug 2009; NGO_Actors
MNC_	[MNC] ;MleH 10 Aug 2009; NGO_Actors
MOODY'S_INVESTORS_SERVICE_	[MNC]; Banking; NGO_Actors
NEWMONT_CORPORATION_	[MNC]; Mining; NGO_Actors
NEWMONT_MINING_CORPORATION_	[MNC]; NGO_Actors
NOVARTIS_	[MNCCHEHLH] ;MleH 09 Jul 2009; NGO_Actors
R._BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
RELIANCE_INDUSTRIES_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
ROBERT_BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
ROLLS_ROYCE_GROUP_	[MNCGBR] ;MleH 07 Aug 2009; NGO_Actors
R_BERZOK_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
R_S_BUTOLA_	[MNCIND] ;MleH 24 Jul 2009; NGO_Actors
SANDLINE_	[MNCUAF]; American mercenary corporation; NGO_Actors
STEVEDORING_SERVICES_	[MNCLAB]; Cargo handling; NGO_Actors
T._FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
TEXACO_	[MNC]; Oil; NGO_Actors
TOM_FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
TOYOTA_	[MNCJPN] ;ELH 13 Jul 2009, ed. MleH; NGO_Actors
T_FAILLA_	[MNCUSA]; Union Carbide spokesman; NGO_Actors
UNION_CARBIDE_	[MNCUSA]; primarily chemical processes and manufacture; NGO_Actors
UNION_TEXAS_	[MNC]; Oil; NGO_Actors
UNITED_MERIDIAN_CORPORATION_	[MNC]; NGO_Actors
UNOCAL_	[MNC]; Oil; NGO_Actors
USA_GLOBAL_LINK_	[MNC]; Telecom; NGO_Actors
VIDEOCON_INDUSTRIES_	[MNCIND] ;MleH 06 Jul 2009; NGO_Actors
VODAFONE_	[MNCGBRMED]; NGO_Actors
ABN_AMRO_	[NLDGOVBUS >081004][MNCNLD]	; recoded from SAE files
HEELYS_INC_	[MNCUSA]	; Shoe Manufacturing	$66,000,000
HEICO_CORPORATION_	[MNCUSA]	; Aerospace	$628,000,000
HEIDRICK_&_STRUGGLES_	[MNCUSA]	; Diversified Commercial Services	$332,000,000
HELEN_OF_TROY_LIMITED_	[MNCBMU]	; Home Furnishings	$770,000,000
HELIX_ENERGY_SOLUTIONS_GROUP_	[MNCUSA]	; Oilfield Services/Equipment	$1,000,000,000
HELLENIC_TELECOMMUNICATION_ORGANIZATION_	[MNCGRCMED]	; Telecommunications Equipment	$123,000,000
HELMERICH_&_PAYNE_	[MNCUSA]	; Oil & Gas Production	$4,000,000,000
HEMISPHERX_BIOPHARMA_	[MNCUSA]	; Biotechnology: Biological Products (No Diagnostic Substances)	$68,000,000
HENRY_SCHEIN_INC_	[MNCUSAHLH]	; Medical Specialities	$5,000,000,000
HERBALIFE_LTD_	[MNCHLH]	; Other Pharmaceuticals	$3,000,000,000
HERCULES_OFFSHORE_INC_	[MNCUSA]	; Oil & Gas Production	$250,000,000
HERCULES_TECHNOLOGY_GROWTH_CAPITAL_	[MNCUSA]	; n/a	$341,000,000
HERITAGE_FINANCIAL_CORPORATION_	[MNCUSA]	; Banks	$149,000,000
HERITAGE_FINANCIAL_GROUP_	[MNCUSA]	; Savings Institutions	$93,000,000
HERITAGE_OAKS_BANCORP_	[MNCUSA]	; Major Banks	$82,000,000
HERITAGE-CRYSTAL_CLEAN_	[MNCUSA]	; Miscellaneous	$115,000,000
HERLEY_INDUSTRIES_	[MNCUSA]	; Industrial Machinery/Components	$228,000,000
HERMAN_MILLER_	[MNCUSA]	; Office Equipment/Supplies/Services	$1,000,000,000
HERSHA_HOSPITALITY_TRUST_	[MNCUSA]	; Real Estate Investment Trusts	$694,000,000
HERSHEY_FOODS_	[MNCUSA]	; Specialty Foods	$7,000,000,000
HERTZ_GLOBAL_HOLDINGS_	[MNC]	; Rental/Leasing Companies	$4,000,000,000
HESS_CORPORATION_	[MNCUSA]	; Integrated oil Companies	$18,000,000,000
HEWITT_ASSOCIATES_	[MNCUSA]	; Professional Services	$4,000,000,000
HEWLETT-PACKARD_	[MNCUSA]	; Computer Manufacturing	$94,000,000,000
HEXCEL_CORP_	[MNCUSA]	; Major Chemicals	$1,000,000,000
HF_FINANCIAL_CORP_	[MNCUSA]	; Savings Institutions	$67,000,000
HHGREGG_	[MNC]	; Consumer Electronics/Video Chains	$829,000,000
HIBBETT_SPORTS_	[MNCUSA]	; Other Specialty Stores	$704,000,000
HICKORY_TECH_CORPORATION_	[MNCUSAMED]	; Telecommunications Equipment	$103,000,000
HIGHER_ONE_HOLDINGS_	[MNC]	; Business Services	$703,000,000
HIGHLAND_CREDIT_STATEGIES_FUND_	[MNC]	;n/a	$456,000,000
HIGHWAY_HOLDINGS_LIMITED_	[MNCCHNHKG]	; Metal Fabrications	$8,000,000
HIGHWOODS_PROPERTIES_INC_	[MNCUSA]	; Real Estate Investment Trusts	$2,000,000,000
HILL_INTERNATIONAL_INC_	[MNCUSA]	; Military/Government/Technical	$165,000,000
HILLENBRAND_INC_	[MNC]	;Miscellaneous manufacturing industries	$1,000,000,000
HILLENBRAND_INDUSTRIES_INC_	[MNCUSAHLH]	; Medical/Dental Instruments	$2,000,000,000
HILLTOP_HOLDINGS_INC_	[MNCUSA]	; Property-Casualty Insurers	$567,000,000
HIMAX_TECHNOLOGIES_	[MNCTWN]	; Semiconductors	$438,000,000
HINDALCO_INDUSTRIES_	[MNCIND]	; recoded from SAE files
HINGHAM_INSTITUTION_FOR_SAVINGS_	[MNCUSA]	; n/a	$80,000,000
HISOFT_TECHNOLOGY_INTERNATIONAL_	[MNCCHN]	; EDP Services	$565,000,000
HI-TECH_PHARMACAL_CO_	[MNCUSAHLH]	; Major Pharmaceuticals	$233,000,000
HITTITE_MICROWAVE_CORP_	[MNCUSA]	; Semiconductors	$1,000,000,000
HMS_HOLDINGS_CORP_	[MNCUSA]	; Business Services	$1,000,000,000
HOKU_CORPORATION_	[MNCUSA]	; Industrial Machinery/Components	$138,000,000
HOLLY_CORPORATION_	[MNCUSA]	; Integrated oil Companies	$1,000,000,000
HOLLY_ENERGY_	[MNC]	; Natural Gas Distribution	$1,000,000,000
HOLLYSYS_AUTOMATION_	[MNCCHN]	; Industrial Machinery/Components	$559,000,000
HOLOGIC_INC_	[MNCUSAHLH]	; Medical Electronics	$3,000,000,000
HOME_BANCORP_INC_	[MNCUSA]	; Banks	$112,000,000
HOME_BANCSHARES_INC_	[MNCUSA]	; Major Banks	$634,000,000
HOME_DEPOT_INC_	[MNCUSA]	; RETAIL: Building Materials	$50,000,000,000
HOME_FEDERAL_BANCORP_	[MNCUSA]	; Savings Institutions	$216,000,000
HOME_INNS_&_HOTELS_MANAGEMENT_INC_	[MNCCHN]	; Hotels/Resorts	$1,000,000,000
HOME_PROPERTIES_INC_	[MNCUSA]	; Real Estate Investment Trusts	$1,000,000,000
HON_HAI_PRECISION_INDUSTRIES_	[MNCTWN]	; converted from SAE files
HON_INDUSTRIES_INC_	[MNCUSA]	; Office Equipment/Supplies/Services	$1,000,000,000
HONEYWELL_INTERNATIONAL_INC_	[MNCUSA]	; Auto Parts:O.E.M.	$33,000,000,000
HONG_KONG_HIGHPOWER_	[MNCCHNHKG]	;Industrial Machinery/Components	$48,000,000
HOOKER_FURNITURE_CORPORATION_	[MNCUSA]	; Home Furnishings	$115,000,000
HOPFED_BANCORP_	[MNCUSA]	; Savings Institutions	$65,000,000
HORACE_MANN_EDUCATORS_	[MNCUSA]	; Property-Casualty Insurers	$695,000,000
HORIZON_BANCORP_	[MNCUSA]	; Major Banks	$72,000,000
HORIZON_LINES_	[MNC]	; Marine Transportation	$124,000,000
HORMEL_FOODS_	[MNCUSA]	; Meat/Poultry/Fish	$5,000,000,000
HORNBECK_OFFSHORE_SERVICES_	[MNC]	;Marine Transportation	$426,000,000
HORSEHEAD_HOLDING_CORP_	[MNCUSA]	; Metal Fabrications	$363,000,000
HOSPIRA_INC_	[MNCHLH]	; Major Pharmaceuticals	$9,000,000,000
HOSPITALITY_PROPERITES_TRUST_	[MNCUSA]	; Real Estate Investment Trusts	$2,000,000,000
HOST_MARRIOTT_FINANCIAL_TRUST_	[MNCUSA]	; Real Estate Investment Trusts	$9,000,000,000
HOT_TOPIC_INC_	[MNCUSA]	; Clothing/Shoe/Accessory Stores	$247,000,000
HOUSEHOLD_FINANCE_CORP_	[MNCUSA]	; Finance: Consumer Services	$302,000,000
HOUSTON_AMERICAN_ENERGY_CORPORATION_	[MNCUSA]	; Oil & Gas Production	$305,000,000
HOUSTON_WIRE_&_CABLE_CO_	[MNCUSAMED]	; Telecommunications Equipment	$166,000,000
HOVNANIAN_ENTERPRISES_INC_	[MNCUSA]	; Homebuilding	$253,000,000
HSBC_HOLDINGS_	[MNC]	;Savings Institutions	$7,000,000,000
HSN_INC_	[MNCUSA]	; Other Specialty Stores	$1,000,000,000
HUANENG_POWER_INTL_	[MNC]	;Electric Utilities: Central	$329,000,000
HUB_GROUP_INC_	[MNCUSA]	; Oil Refining/Marketing	$1,000,000,000
HUBBELL_INC_	[MNC]	;Building Products	$322,000,000
HUDSON_CITY_BANCORP_	[MNCUSA]	; Banks	$6,000,000,000
HUDSON_HIGHLAND_GROUP_	[MNCUSA]	; Professional Services	$108,000,000
HUDSON_PACIFIC_PROPERTIES_	[MNC]	; Real Estate	$368,000,000
HUDSON_VALLEY_HOLDING_CORP_	[MNCUSA]	; Major Banks	$289,000,000
HUGHES_COMMUNICATIONS_INC_	[MNCUSAMED]	; Telecommunications Equipment	$540,000,000
HUGOTON_ROYALTY_TRUST_	[MNCUSA]	; Oil & Gas Production	$746,000,000
HUMAN_GENOME_SCIENCES_INC_	[MNCUSA]	; Biotechnology: In Vitro & In Vivo Diagnostic Substances	$5,000,000,000
HUMANA_INC_	[MNCUSAHLH]	; Medical Specialities	$8,000,000,000
HUNTINGTON_BANCSHARES_	[MNCUSA]	; Major Banks	$4,000,000,000
HUNTSMAN_CORPORATION_	[MNC]	;Major Chemicals	$2,000,000,000
HURCO_COMPANIES_	[MNCUSA]	; Industrial Machinery/Components	$106,000,000
HURON_CONSULTING_GROUP_	[MNCUSA]	; Professional Services	$474,000,000
HUTCHINSON_TECHNOLOGY_INC_	[MNCUSA]	; Industrial Machinery/Components	$79,000,000
HUTCHISON_WHAMPOA_	[MNCCHNHKG]	; recoded from SAE files
HYATT_HOTELS_	[MNC]	;Hotels/Resorts	$1,000,000,000
HYDROGENICS_CORPORATION_	[MNCCAN]	; Major Chemicals	$14,000,000
HYPERCOM_CORPORATION_	[MNCUSA]	; Office Equipment/Supplies/Services	$187,000,000
HYPERDYNAMICS_CORPORATION_	[MNCUSA]	; Oil & Gas Production	$127,000,000
HYPERION_BROOKFIELD_	[MNCUSA]	; n/a	$179,000,000
HYPOVEREINSBANK_	[MNCDEU]	; recoded from SAE files
IAC/INTERACTIVECORP_	[MNCUSA]	; Other Specialty Stores	$2,000,000,000
IAMGOLD_CORP_	[MNC]	;Precious Metals	$6,000,000,000
IBERIABANK_	[MNCUSA]	; Major Banks	$1,000,000,000
ICAD_INC_	[MNCUSAHLH]	; Medical/Dental Instruments	$74,000,000
ICAHN_ENTERPRISES_L.P.	[MNCUSA]	; Finance/Investors Services	$2,000,000,000
ICF_INTERNATIONAL_INC_	[MNCUSA]	; Professional Services	$443,000,000
ICICI_BANK_LIMITED_	[MNCIND]	; Commercial Banks	$6,000,000,000
ICO_GLOBAL_COMMUNICATIONS_	[MNCUSA]	; Radio And Television Broadcasting And Communications Equipment	$291,000,000
ICON_PLC_	[MNCIRLHLH]	; Biotechnology: Commercial Physical & Biological Resarch	$1,000,000,000
ICONIX_BRAND_GROUP_INC_	[MNCUSA]	; Shoe Manufacturing	$1,000,000,000
ICU_MEDICAL_INC_	[MNCUSAHLH]	; Medical/Dental Instruments	$494,000,000
ICX_TECHNOLOGIES_INC_	[MNCUSA]	; Biotechnology: Laboratory Analytical Instruments	$267,000,000
IDACORP_INC_	[MNCUSA]	; Electric Utilities: Central	$1,000,000,000
IDENIX_PHARMACEUTICALS_	[MNCUSAHLH]	; Major Pharmaceuticals	$436,000,000
IDENTIVE_GROUP_INC_	[MNCUSA]	; Computer peripheral equipment	$68,000,000
IDERA_PHARMACEUTICALS_	[MNCUSAHLH]	; Biotechnology: Biological Products (No Diagnostic Substances)	$79,000,000
IDEX_CORPORATION_	[MNCUSA]	; Fluid Controls	$2,000,000,000
IDEXX_LABORATORIES_	[MNCUSA]	; Biotechnology: In Vitro & In Vivo Diagnostic Substances	$3,000,000,000
IDT_CORPORATION_	[MNCUSAMED]	; Telecommunications Equipment	$245,000,000
IESI_BFC_	[MNCCANENV]	; Environmental Services	$1,000,000,000
IFM_INVESTMENTS_LIMITED_	[MNC]	;Real Estate	$66,000,000
IGATE_CORPORATION_	[MNCUSA]	; EDP Services	$907,000,000
II-VI_INCORPORATED_	[MNCUSA]	; Electronic Components	$1,000,000,000
ILLINOIS_TOOL_WORKS_	[MNCUSA]	; Industrial Machinery/Components	$22,000,000,000
ILLUMINA_INC_	[MNCUSA]	; Biotechnology: Laboratory Analytical Instruments	$5,000,000,000
IMATION_CORPORATION_	[MNCUSA]	; Electronic Components	$340,000,000
IMAX_CORP_	[MNCCAN]	; Industrial Machinery/Components	$961,000,000
IMMERSION_CORPORATION_	[MNCUSA]	; Computer peripheral equipment	$140,000,000
IMMUCOR_INC_	[MNCUSAHLH]	; Biotechnology: In Vitro & In Vivo Diagnostic Substances	$1,000,000,000
IMMUNOGEN_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$381,000,000
IMMUNOMEDICS_INC_	[MNCUSA]	; Biotechnology: In Vitro & In Vivo Diagnostic Substances	$222,000,000
IMPAX_LABORATORIES_	[MNCUSAHLH]	; Major Pharmaceuticals	$1,000,000,000
IMPERIAL_OIL_	[MNCCAN]	; Integrated oil Companies	$32,000,000,000
IMPERIAL_SUGAR_COMPANY_	[MNCUSA]	; Specialty Foods	$166,000,000
INCONTACT_INC_	[MNCUSAMED]	; Telecommunications Equipment	$75,000,000
INCREDIMAIL_LTD_	[MNCISRMED]	; EDP Services	$49,000,000
INCYTE_CORPORATION_	[MNCUSA]	; Biotechnology: Commercial Physical & Biological Resarch	$1,000,000,000
INDEPENDENCE_HOLDING_COMPANY_	[MNCUSA]	; Life Insurance	$104,000,000
INDIA_FUND_INC._	[MNCUSA]	; n/a	$1,000,000,000
INDIANA_MICHIGAN_POWER_CO_	[MNCUSA]	; Electric Utilities: Central	$3,000,000,000
INDOSAT_	[MNCIDNMED]	; Telecommunications Equipment	$459,000,000
INDUSTRIAL_&_COMMERCIAL_BANK_OF_CHINA_	[MNCCHN]	; recoded from SAE files
INDUSTRIAL_SERVICES_OF_AMERICA_INC_	[MNCUSA]	; Professional Services	$91,000,000
INDUSTRIAS_BACHOCO_	[MNCMEX]	; Meat/Poultry/Fish	$133,000,000
INERGY_HOLDINGS_L.P.	[MNCUSA]	; Other Consumer Services	$1,000,000,000
INERGY_L.P.	[MNCUSA]	; Other Consumer Services	$2,000,000,000
INFINERA_CORP_	[MNCUSAMED]	; Telecommunications Equipment	$945,000,000
INFINITY_PHARMACEUTICALS_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$133,000,000
INFINITY_PROPERTY_AND_CASUALTY_CORPORATION_	[MNCUSA]	; Property-Casualty Insurers	$636,000,000
INFORMATICA_CORPORATION_	[MNCUSA]	; Computer Software: Prepackaged Software	$3,000,000,000
INFOSPACE_INC_	[MNCUSA]	; EDP Services	$256,000,000
ING_GROUP_	[MNCNLD]	; Life Insurance	$1,000,000,000
INGERSOLL_RAND_	[MNCBMU]	; n/a	$11,000,000,000
INGLES_MARKETS_	[MNCUSA]	; Food Chains	$205,000,000
INGRAM_MICRO_INC_	[MNCUSA]	; Retail: Computer Software & Peripheral Equipment	$2,000,000,000
INHIBITEX_INC_	[MNCUSA]	; Biotechnology: Biological Products (No Diagnostic Substances)	$123,000,000
INLAND_REAL_ESTATE_CORPORATION_	[MNCUSA]	; Real Estate Investment Trusts	$705,000,000
INNERWORKINGS_INC_	[MNCUSA]	; Containers/Packaging	$262,000,000
INNODATA_ISOGEN_INC_	[MNCUSA]	; EDP Services	$73,000,000
INNOPHOS_HOLDINGS_INC_	[MNCUSA]	; Specialty Chemicals	$674,000,000
INNOSPEC_INC_	[MNCGBR]	; Major Chemicals	$320,000,000
INNOVATIVE_SOLUTIONS_AND_SUPPORT_INC_	[MNCUSA]	; EDP Services	$92,000,000
INOVIO_PHARMACEUTICALS_	[MNCUSAHLH]	; Medical/Dental Instruments	$101,000,000
INSIGHT_ENTERPRISES_INC_	[MNCUSA]	; Catalog/Specialty Distribution	$692,000,000
INSIGNIA_SYSTEMS_INC_	[MNCUSA]	; Miscellaneous manufacturing industries	$99,000,000
INSITUFORM_TECHNOLOGIES_INC_	[MNCUSA]	; Water Supply	$871,000,000
INSMED_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$92,000,000
INSPIRE_PHARMACEUTICALS_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$409,000,000
INSTEEL_INDUSTRIES_INC_	[MNCUSA]	; Steel/Iron Ore	$137,000,000
INSULET_CORPORATION_	[MNCUSAHLH]	; Medical/Dental Instruments	$569,000,000
INTEGRA_LIFESCIENCES_HOLDINGS_CORPORATION_	[MNCUSA]	; Biotechnology: Laboratory Analytical Instruments	$1,000,000,000
INTEGRAL_SYSTEMS_INC_	[MNCUSA]	; EDP Services	$121,000,000
INTEGRAMED_AMERICA_INC_	[MNCUSAHLH]	; Medical/Nursing Services	$107,000,000
INTEGRATED_DEVICE_TECHNOLOGY_INC_	[MNCUSA]	; Semiconductors	$892,000,000
INTEGRATED_SILICON_SOLUTION_INC_	[MNCUSA]	; Semiconductors	$202,000,000
INTEGRYS_ENERGY_GROUP_	[MNCUSA]	; Power Generation	$3,000,000,000
INTEL_CORPORATION_	[MNCUSA]	; Semiconductors	$102,000,000,000
INTELLIPHARMACEUTICS_INTERNATIONAL_	[MNCCANHLH]	; Major Pharmaceuticals	$24,000,000
INTER_PARFUMS_	[MNCUSA]	; Package Goods/Cosmetics	$540,000,000
INTERACTIVE_BROKERS_GROUP_INC_	[MNCUSA]	; Investment Bankers/Brokers/Service	$703,000,000
INTERACTIVE_INTELLIGENCE_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$279,000,000
INTERCLICK_INC_	[MNCUSA]	; Advertising	$89,000,000
INTERCONTINENTAL_HOTELS_GROUP_	[MNCGBR]	; Hotels/Resorts	$159,000,000
INTERCONTINENTALEXCHANGE_	[MNC]	; Investment Bankers/Brokers/Service	$7,000,000,000
INTERDIGITAL_INC_	[MNCUSA]	; Multi-Sector Companies	$1,000,000,000
INTERFACE_INC_	[MNCUSA]	; Home Furnishings	$795,000,000
INTERLINE_BRANDS_	[MNC]	; Industrial Machinery/Components	$562,000,000
INTERMUNE_INC_	[MNCUSAHLH]	; Major Pharmaceuticals	$644,000,000
INTERNAP_NETWORK_SERVICES_CORPORATION_	[MNCUSA]	; Computer Software: Programming, Data Processing	$229,000,000
INTERNATIONA_FLAVORS_&_FRAGRANCES_INC_	[MNCUSA]	; Major Chemicals	$3,000,000,000
INTERNATIONAL_BANCSHARES_CORPORATION_	[MNCUSA]	; Major Banks	$1,000,000,000
INTERNATIONAL_BUSINESS_MACHINES_CORPORATION_	[MNCUSA]	; Computer Manufacturing	$160,000,000,000
INTERNATIONAL_COAL_GROUP_INC_	[MNC]	; Coal Mining	$996,000,000
INTERNATIONAL_GAME_TECHNOLOGY_	[MNCUSA]	; Miscellaneous manufacturing industries	$4,000,000,000
INTERNATIONAL_PAPER_COMPANY_	[MNCUSA]	; Paper	$9,000,000,000
INTERNATIONAL_RECTIFIER_CORPORATION_	[MNCUSA]	; Semiconductors	$1,000,000,000
INTERNATIONAL_SHIPHOLDING_CORPORATION_	[MNCUSA]	; Marine Transportation	$192,000,000
INTERNATIONAL_SPEEDWAY_CORPORATION_	[MNCUSA]	; Services-Misc. Amusement & Recreation	$662,000,000
INTERNATIONAL_TOWER_HILL_MINES_	[MNCCAN]	; Precious Metals	$415,000,000
INTERNET_BRANDS_INC_	[MNCUSA]	; Business Services	$468,000,000
INTERNET_CAPITAL_GROUP_INC_	[MNCUSA]	; Professional Services	$337,000,000
INTERNET_GOLD_GOLDEN_LINES_LTD_	[MNCISRMED]	; Telecommunications Equipment	$360,000,000
INTERNET_INITIATIVE_JAPAN_	[MNCJPNMED]	; Computer Software: Programming, Data Processing	$547,000,000
INTEROIL_CORP_	[MNC]	;Oil & Gas Production	$2,000,000,000
INTERPUBLIC_GROUP_OF_COMPANIES_INC_	[MNCUSA]	; Advertising	$4,000,000,000
INTERSECTIONS_INC_	[MNCUSA]	; EDP Services	$156,000,000
INTERSIL_CORPORATION_	[MNCUSA]	; Semiconductors	$1,000,000,000
INTERVAL_LEISURE_GROUP_INC_	[MNCUSA]	; n/a	$783,000,000
INTEVAC_INC_	[MNCUSA]	; Industrial Machinery/Components	$224,000,000
INTL_URANIUM_CORP_	[MNC]	;Precious Metals	$489,000,000
INTRALINKS_HOLDINGS_	[MNC]	; Computer Software: Prepackaged Software	$643,000,000
INTREPID_POTASH_	[MNC]	; Mining & Quarrying of Nonmetallic Minerals (No Fuels)	$1,000,000,000
INTUIT_INC_	[MNCUSA]	; Computer Software: Prepackaged Software	$13,000,000,000
INTUITIVE_SURGICAL_INC_	[MNCUSA]	; Industrial Specialties	$11,000,000,000
INVACARE_CORPORATION_	[MNCUSA]	; Industrial Specialties	$761,000,000
INVENTEC_COMPANY_	[MNCTWN]	; converted from SAE files
INVENTURE_FOODS_INC_	[MNCUSA]	; Packaged Foods	$61,000,000
INVESCO_	[MNCUSA]	; Investment Managers	$9,000,000,000
INVESTMENT_TECHNOLOGY_GROUP_INC_	[MNCUSA]	; Investment Bankers/Brokers/Service	$582,000,000
INVESTORS_BANCORP_	[MNC]	; Savings Institutions	$1,000,000,000
INVESTORS_TITLE_COMPANY_	[MNCUSA]	; Specialty Insurers	$69,000,000
ION_GEOPHYSICAL_CORPORATION_	[MNCUSA]	; Oil & Gas Production	$607,000,000
IPASS_INC_	[MNCUSA]	; EDP Services	$60,000,000
IPC_THE_HOSPITALIST_COMPANY_	[MNCUSA]	; Hospital/Nursing Management	$413,000,000
IPG_PHOTONICS_CORPORATION_	[MNCUSA]	; Semiconductors	$1,000,000,000
IRIDIUM_COMMUNICATIONS_	[MNCUSAMED]	; Telecommunications Equipment	$663,000,000
IRIS_INTERNATIONAL_INC_	[MNCUSA]	; Biotechnology: Laboratory Analytical Instruments	$148,000,000
IROBOT_CORPORATION_	[MNCUSA]	; Consumer Electronics/Appliances	$444,000,000
IRON_MOUNTAIN_INCORPORATED_	[MNCUSA]	; Office Equipment/Supplies/Services	$4,000,000,000
IRONWOOD_PHARMACEUTICAL_	[MNCUSAHLH]	; Major Pharmaceuticals	$377,000,000
IRSA_INVERSIONES_Y_REPRESENTACIONES_	[MNCARG]	; Homebuilding	$467,000,000
IRST_TRUST_ACTIVE_DIVIDEND_INCOME_FUND_	[MNC]	;n/a	$73,000,000
ISHARES_	[MNCUSA]	; n/a	$1,000,000,000
ISILON_SYSTEMS_	[MNCUSA]	; Electronic Components	$1,000,000,000
ISIS_PHARMACEUTICAL_	[MNCUSAHLH]	; Major Pharmaceuticals	$812,000,000
ISLE_OF_CAPRI_CASINOS_	[MNCUSA]	; Services-Misc. Amusement & Recreation	$222,000,000
ISRAMCO_INC_	[MNCUSA]	; Oil & Gas Production	$152,000,000
ISTA_PHARMACEUTICAL_	[MNCUSAHLH]	; Major Pharmaceuticals	$108,000,000
ISTAR_FINANCIAL_INC_	[MNCUSA]	; Real Estate Investment Trusts	$368,000,000
ITAU_UNIBANCO_BANCO_	[MNCBRA]	; Major Banks	$16,000,000,000
ITC_HOLDINGS_CORP_	[MNC]	; Electric Utilities: Central	$3,000,000,000
ITRON_INC_	[MNCUSA]	; Electrical Products	$2,000,000,000
ITT_EDUCATIONAL_SERVICES_	[MNCUSA]	; Other Consumer Services	$1,000,000,000
ITT_INDUSTRIES_	[MNCUSA]	; Fluid Controls	$8,000,000,000
ITURAN_LOCATION_AND_CONTROL_LTD_	[MNCISR]	; Electronic Components	$325,000,000
IVANHOE_ENERGY_	[MNCCAN]	; Oil & Gas Production	$574,000,000
IVANHOE_MINES_	[MNCCAN]	; Precious Metals	$7,000,000,000
IXIA_	[MNCUSA]	; Electrical Products	$779,000,000
IXYS_CORP_	[MNCUSA]	; Semiconductors	$300,000,000
J._CREW_GROUP_	[MNC]	; Clothing/Shoe/Accessory Stores	$2,000,000,000
J.B._HUNT_TRANSPORT_	[MNCUSA]	; Trucking Freight/Courier Services	$4,000,000,000
J.C._PENNEY_	[MNCUSA]	; Department/Specialty Retail Stores	$5,000,000,000
J.M._SMUCKER_	[MNCUSA]	; Packaged Foods	$7,000,000,000
J.P._MORGAN_CHASE_	[MNCUSA]	; Major Banks	$155,000,000,000
J_&_J_SNACK_FOODS_	[MNCUSA]	; Specialty Foods	$714,000,000
